year,month,dayofyear,weekday,hour,rate_of_change,wind_chill,rel_hum_,rain,snow,created,is_holiday
2017,10,299,3,15,-15.0,11.2,47.0,0.0,0.0,0,0
2017,10,299,3,16,-29.0,11.2,50.0,0.0,0.0,0,0
2017,10,299,3,17,-15.0,10.8,50.0,0.0,0.0,0,0
2017,10,299,3,18,-8.0,10.6,53.0,0.0,0.0,0,0
2017,10,299,3,19,2.0,9.5,60.0,0.0,0.0,0,0
2017,10,299,3,20,-3.0,8.5,67.0,0.0,0.0,0,0
2017,10,299,3,21,-2.0,7.8,73.0,0.0,0.0,0,0
2017,10,299,3,22,1.0,7.9,74.0,0.0,0.0,0,0
2017,10,299,3,23,0.0,7.4,78.0,0.0,0.0,1,0
2017,10,300,4,0,2.0,6.8,81.0,0.0,0.0,0,0
2017,10,300,4,1,0.0,5.6,85.0,0.0,0.0,1,0
2017,10,300,4,2,0.0,5.0,84.0,0.0,0.0,1,0
2017,10,300,4,3,0.0,4.8,91.0,0.0,0.0,1,0
2017,10,300,4,4,1.0,6.1,87.0,0.0,0.0,0,0
2017,10,300,4,5,-1.0,7.4,83.0,0.0,0.0,0,0
2017,10,300,4,6,-1.0,7.2,87.0,0.0,0.0,0,0
2017,10,300,4,7,13.0,8.2,88.0,0.0,0.0,0,0
2017,10,300,4,8,5.0,9.0,84.0,0.0,0.0,0,0
2017,10,300,4,9,7.0,10.6,77.0,0.0,0.0,0,0
2017,10,300,4,10,4.0,11.1,74.0,0.0,0.0,0,0
2017,10,300,4,11,-4.0,11.5,72.0,0.0,0.0,0,0
2017,10,300,4,12,1.0,12.5,69.0,0.0,0.0,0,0
2017,10,300,4,13,2.0,13.1,67.0,0.0,0.0,0,0
2017,10,300,4,14,-8.0,13.6,68.0,0.0,0.0,0,0
2017,10,300,4,15,-7.0,14.1,67.0,0.0,0.0,0,0
2017,10,300,4,16,-29.0,13.7,72.0,0.0,0.0,0,0
2017,10,300,4,17,-22.0,13.1,80.0,0.0,0.0,0,0
2017,10,300,4,18,-5.0,13.2,82.0,0.0,0.0,0,0
2017,10,300,4,19,-7.0,13.5,81.0,0.0,0.0,0,0
2017,10,300,4,20,-6.0,13.7,81.0,0.0,0.0,0,0
2017,10,300,4,21,2.0,13.4,83.0,0.0,0.0,0,0
2017,10,300,4,22,0.0,13.4,86.0,0.0,0.0,0,0
2017,10,300,4,23,-3.0,13.7,85.0,0.0,0.0,0,0
2017,10,301,5,0,-1.0,11.9,94.0,0.0,0.0,0,0
2017,10,301,5,1,-1.0,12.7,87.0,0.0,0.0,0,0
2017,10,301,5,2,0.0,10.9,91.0,0.0,0.0,1,0
2017,10,301,5,3,0.0,11.2,88.0,0.0,0.0,1,0
2017,10,301,5,4,1.0,11.5,89.0,0.0,0.0,0,0
2017,10,301,5,5,0.0,10.3,94.0,0.0,0.0,1,0
2017,10,301,5,6,0.0,10.3,94.0,1.0,0.0,1,0
2017,10,301,5,7,0.0,10.4,95.0,1.0,0.0,1,0
2017,10,301,5,8,0.0,9.9,96.0,1.0,0.0,1,0
2017,10,301,5,9,-1.0,9.6,90.0,1.0,0.0,0,0
2017,10,301,5,10,1.0,8.9,91.0,1.0,0.0,0,0
2017,10,301,5,11,1.0,8.8,87.0,1.0,0.0,0,0
2017,10,301,5,12,2.0,8.6,87.0,1.0,0.0,0,0
2017,10,301,5,13,-3.0,7.8,87.0,1.0,0.0,0,0
2017,10,301,5,14,1.0,7.0,91.0,1.0,0.0,0,0
2017,10,301,5,15,-2.0,6.9,89.0,1.0,0.0,0,0
2017,10,301,5,16,0.0,6.9,81.0,0.0,0.0,0,0
2017,10,301,5,17,-1.0,7.0,74.0,0.0,0.0,0,0
2017,10,301,5,18,0.0,6.7,71.0,0.0,0.0,0,0
2017,10,301,5,19,-1.0,6.9,69.0,0.0,0.0,0,0
2017,10,301,5,20,4.0,6.6,68.0,0.0,0.0,0,0
2017,10,301,5,21,0.0,5.9,67.0,0.0,0.0,0,0
2017,10,301,5,22,4.0,5.6,69.0,0.0,0.0,0,0
2017,10,301,5,23,0.0,4.7,74.0,0.0,0.0,0,0
2017,10,302,6,0,1.0,4.9,74.0,0.0,0.0,0,0
2017,10,302,6,1,-3.0,5.3,73.0,0.0,0.0,0,0
2017,10,302,6,2,0.0,5.4,73.0,0.0,0.0,1,0
2017,10,302,6,3,0.0,5.4,74.0,0.0,0.0,1,0
2017,10,302,6,4,0.0,5.9,71.0,0.0,0.0,1,0
2017,10,302,6,5,0.0,6.5,67.0,0.0,0.0,1,0
2017,10,302,6,6,1.0,7.1,64.0,0.0,0.0,0,0
2017,10,302,6,7,-2.0,6.6,71.0,0.0,0.0,0,0
2017,10,302,6,8,0.0,7.0,66.0,0.0,0.0,1,0
2017,10,302,6,9,-3.0,6.9,72.0,0.0,0.0,0,0
2017,10,302,6,10,-6.0,7.6,73.0,0.0,0.0,0,0
2017,10,302,6,11,-1.0,7.9,70.0,0.0,0.0,0,0
2017,10,302,6,12,-2.0,7.9,68.0,0.0,0.0,0,0
2017,10,302,6,13,-2.0,7.9,69.0,0.0,0.0,0,0
2017,10,302,6,14,-1.0,8.4,63.0,0.0,0.0,0,0
2017,10,302,6,15,1.0,8.7,58.0,0.0,0.0,0,0
2017,10,302,6,16,1.0,8.8,60.0,0.0,0.0,0,0
2017,10,302,6,17,0.0,8.6,56.0,0.0,0.0,0,0
2017,10,302,6,18,0.0,8.5,60.0,0.0,0.0,0,0
2017,10,302,6,19,1.0,8.4,66.0,0.0,0.0,0,0
2017,10,302,6,20,0.0,8.0,69.0,0.0,0.0,0,0
2017,10,302,6,21,2.0,7.5,71.0,0.0,0.0,0,0
2017,10,302,6,22,1.0,7.0,75.0,0.0,0.0,0,0
2017,10,302,6,23,3.0,7.1,78.0,0.0,0.0,0,0
2017,10,303,0,0,-1.0,7.1,81.0,0.0,0.0,0,0
2017,10,303,0,1,1.0,7.2,79.0,0.0,0.0,0,0
2017,10,303,0,2,0.0,7.4,73.0,0.0,0.0,1,0
2017,10,303,0,3,0.0,7.5,76.0,0.0,0.0,1,0
2017,10,303,0,4,0.0,7.3,62.0,0.0,0.0,1,0
2017,10,303,0,5,0.0,6.8,64.0,0.0,0.0,1,0
2017,10,303,0,6,-3.0,6.3,68.0,0.0,0.0,0,0
2017,10,303,0,7,18.0,6.5,71.0,0.0,0.0,0,0
2017,10,303,0,8,-6.0,6.7,66.0,0.0,0.0,0,0
2017,10,303,0,9,1.0,8.3,53.0,0.0,0.0,0,0
2017,10,303,0,10,4.0,8.4,58.0,0.0,0.0,0,0
2017,10,303,0,11,1.0,9.5,59.0,0.0,0.0,0,0
2017,10,303,0,12,-5.0,8.4,64.0,0.0,0.0,0,0
2017,10,303,0,13,-3.0,8.0,63.0,0.0,0.0,0,0
2017,10,303,0,14,-3.0,7.6,68.0,0.0,0.0,0,0
2017,10,303,0,15,-7.0,7.3,71.0,0.0,0.0,0,0
2017,10,303,0,16,-26.0,7.2,73.0,0.0,0.0,0,0
2017,10,303,0,17,-18.0,6.6,78.0,0.0,0.0,0,0
2017,10,303,0,18,-11.0,6.4,77.0,0.0,0.0,0,0
2017,10,303,0,19,0.0,6.3,81.0,0.0,0.0,0,0
2017,10,303,0,20,-1.0,6.3,80.0,0.0,0.0,0,0
2017,10,303,0,21,-2.0,6.6,78.0,0.0,0.0,0,0
2017,10,303,0,22,1.0,6.7,71.0,0.0,0.0,0,0
2017,10,303,0,23,4.0,6.6,74.0,0.0,0.0,0,0
2017,10,304,1,0,0.0,6.7,68.0,0.0,0.0,1,0
2017,10,304,1,1,0.0,6.0,71.0,0.0,0.0,1,0
2017,10,304,1,2,0.0,5.6,71.0,0.0,0.0,1,0
2017,10,304,1,3,0.0,5.3,75.0,0.0,0.0,1,0
2017,10,304,1,4,0.0,5.6,74.0,0.0,0.0,1,0
2017,10,304,1,5,0.0,5.7,74.0,0.0,0.0,0,0
2017,10,304,1,6,-3.0,5.9,70.0,0.0,0.0,0,0
2017,10,304,1,7,12.0,5.8,74.0,1.0,0.0,0,0
2017,10,304,1,8,4.0,6.0,70.0,0.0,0.0,0,0
2017,10,304,1,9,0.0,6.7,66.0,0.0,0.0,0,0
2017,10,304,1,10,3.0,6.7,66.0,0.0,0.0,0,0
2017,10,304,1,11,0.0,8.0,55.0,0.0,0.0,0,0
2017,10,304,1,12,-1.0,6.3,64.0,0.0,0.0,0,0
2017,10,304,1,13,-3.0,7.0,63.0,0.0,0.0,0,0
2017,10,304,1,14,-2.0,7.2,56.0,0.0,0.0,0,0
2017,10,304,1,15,-21.0,7.3,58.0,0.0,0.0,0,0
2017,10,304,1,16,-27.0,7.3,61.0,0.0,0.0,0,0
2017,10,304,1,17,-6.0,6.3,64.0,0.0,0.0,0,0
2017,10,304,1,18,-4.0,5.9,67.0,0.0,0.0,0,0
2017,10,304,1,19,-1.0,5.6,70.0,0.0,0.0,0,0
2017,10,304,1,20,0.0,5.1,73.0,0.0,0.0,0,0
2017,10,304,1,21,-3.0,5.3,69.0,0.0,0.0,0,0
2017,10,304,1,22,3.0,5.1,69.0,0.0,0.0,0,0
2017,10,304,1,23,0.0,5.5,67.0,0.0,0.0,0,0
2017,11,305,2,0,0.0,5.4,68.0,0.0,0.0,1,0
2017,11,305,2,1,0.0,5.3,73.0,0.0,0.0,1,0
2017,11,305,2,2,0.0,5.2,73.0,0.0,0.0,1,0
2017,11,305,2,3,0.0,5.2,75.0,0.0,0.0,1,0
2017,11,305,2,4,0.0,5.1,73.0,0.0,0.0,1,0
2017,11,305,2,5,1.0,5.0,69.0,0.0,0.0,0,0
2017,11,305,2,6,-6.0,4.8,71.0,0.0,0.0,0,0
2017,11,305,2,7,15.0,4.8,74.0,0.0,0.0,0,0
2017,11,305,2,8,5.0,5.1,72.0,0.0,0.0,0,0
2017,11,305,2,9,-8.0,5.6,71.0,0.0,0.0,0,0
2017,11,305,2,10,4.0,6.1,64.0,0.0,0.0,0,0
2017,11,305,2,11,2.0,6.8,59.0,0.0,0.0,0,0
2017,11,305,2,12,2.0,7.0,69.0,0.0,0.0,0,0
2017,11,305,2,13,-1.0,6.8,66.0,0.0,0.0,0,0
2017,11,305,2,14,-1.0,6.4,77.0,1.0,0.0,0,0
2017,11,305,2,15,-7.0,6.6,80.0,1.0,0.0,0,0
2017,11,305,2,16,-22.0,6.4,80.0,0.0,0.0,0,0
2017,11,305,2,17,-15.0,5.9,86.0,0.0,0.0,0,0
2017,11,305,2,18,0.0,5.4,89.0,0.0,0.0,0,0
2017,11,305,2,19,0.0,5.7,88.0,0.0,0.0,0,0
2017,11,305,2,20,2.0,6.0,88.0,0.0,0.0,0,0
2017,11,305,2,21,-3.0,6.7,88.0,0.0,0.0,0,0
2017,11,305,2,22,1.0,6.7,88.0,0.0,0.0,0,0
2017,11,305,2,23,2.0,6.8,88.0,0.0,0.0,0,0
2017,11,306,3,0,0.0,6.8,91.0,1.0,0.0,1,0
2017,11,306,3,1,0.0,6.7,94.0,1.0,0.0,1,0
2017,11,306,3,2,0.0,6.9,96.0,1.0,0.0,1,0
2017,11,306,3,3,0.0,7.2,97.0,1.0,0.0,1,0
2017,11,306,3,4,0.0,7.8,97.0,0.0,0.0,1,0
2017,11,306,3,5,-1.0,8.2,98.0,1.0,0.0,0,0
2017,11,306,3,6,-7.0,8.4,98.0,1.0,0.0,0,0
2017,11,306,3,7,7.0,9.0,98.0,1.0,0.0,0,0
2017,11,306,3,8,-2.0,9.6,98.0,0.0,0.0,0,0
2017,11,306,3,9,4.0,10.4,98.0,0.0,0.0,0,0
2017,11,306,3,10,2.0,10.7,97.0,1.0,0.0,0,0
2017,11,306,3,11,3.0,11.2,97.0,0.0,0.0,0,0
2017,11,306,3,12,0.0,9.6,95.0,0.0,0.0,0,0
2017,11,306,3,13,-3.0,11.0,93.0,0.0,0.0,0,0
2017,11,306,3,14,2.0,10.7,92.0,0.0,0.0,0,0
2017,11,306,3,15,-11.0,10.5,91.0,0.0,0.0,0,0
2017,11,306,3,16,-31.0,11.7,90.0,0.0,0.0,0,0
2017,11,306,3,17,-12.0,12.2,91.0,0.0,0.0,0,0
2017,11,306,3,18,0.0,11.4,93.0,0.0,0.0,0,0
2017,11,306,3,19,-5.0,11.9,89.0,0.0,0.0,0,0
2017,11,306,3,20,2.0,11.2,91.0,0.0,0.0,0,0
2017,11,306,3,21,3.0,10.0,94.0,0.0,0.0,0,0
2017,11,306,3,22,1.0,9.9,96.0,0.0,0.0,0,0
2017,11,306,3,23,4.0,10.9,97.0,0.0,0.0,0,0
2017,11,307,4,0,1.0,13.2,87.0,1.0,0.0,0,0
2017,11,307,4,1,0.0,12.1,90.0,1.0,0.0,1,0
2017,11,307,4,2,0.0,11.7,89.0,0.0,0.0,1,0
2017,11,307,4,3,0.0,11.2,86.0,0.0,0.0,1,0
2017,11,307,4,4,-1.0,10.6,82.0,1.0,0.0,0,0
2017,11,307,4,5,-3.0,9.9,86.0,1.0,0.0,0,0
2017,11,307,4,6,-2.0,9.4,91.0,1.0,0.0,0,0
2017,11,307,4,7,9.0,9.3,86.0,0.0,0.0,0,0
2017,11,307,4,8,7.0,9.7,83.0,0.0,0.0,0,0
2017,11,307,4,9,2.0,10.3,80.0,0.0,0.0,0,0
2017,11,307,4,10,5.0,10.8,69.0,0.0,0.0,0,0
2017,11,307,4,11,-1.0,11.2,58.0,0.0,0.0,0,0
2017,11,307,4,12,-1.0,11.7,54.0,0.0,0.0,0,0
2017,11,307,4,13,-1.0,11.2,56.0,0.0,0.0,0,0
2017,11,307,4,14,-6.0,10.4,51.0,0.0,0.0,0,0
2017,11,307,4,15,-4.0,10.3,50.0,0.0,0.0,0,0
2017,11,307,4,16,-31.0,9.8,50.0,0.0,0.0,0,0
2017,11,307,4,17,-28.0,8.7,54.0,0.0,0.0,0,0
2017,11,307,4,18,-8.0,7.7,55.0,0.0,0.0,0,0
2017,11,307,4,19,-7.0,7.2,58.0,0.0,0.0,0,0
2017,11,307,4,20,-4.0,7.3,58.0,0.0,0.0,0,0
2017,11,307,4,21,3.0,6.2,65.0,0.0,0.0,0,0
2017,11,307,4,22,0.0,5.9,68.0,0.0,0.0,0,0
2017,11,307,4,23,9.0,6.0,66.0,0.0,0.0,0,0
2017,11,308,5,0,0.0,4.6,69.0,0.0,0.0,0,0
2017,11,308,5,1,-2.0,5.4,64.0,0.0,0.0,0,0
2017,11,308,5,2,-2.0,4.9,67.0,0.0,0.0,0,0
2017,11,308,5,3,0.0,4.3,69.0,0.0,0.0,1,0
2017,11,308,5,4,0.0,4.7,64.0,0.0,0.0,1,0
2017,11,308,5,5,-1.0,4.5,66.0,0.0,0.0,0,0
2017,11,308,5,6,-1.0,4.3,71.0,0.0,0.0,0,0
2017,11,308,5,7,-1.0,4.6,74.0,0.0,0.0,0,0
2017,11,308,5,8,-3.0,5.0,76.0,0.0,0.0,0,0
2017,11,308,5,9,-1.0,5.2,75.0,0.0,0.0,0,0
2017,11,308,5,10,1.0,5.1,77.0,0.0,0.0,0,0
2017,11,308,5,11,-1.0,5.3,76.0,0.0,0.0,0,0
2017,11,308,5,12,-2.0,5.8,74.0,0.0,0.0,0,0
2017,11,308,5,13,-1.0,6.0,75.0,0.0,0.0,0,0
2017,11,308,5,14,-1.0,5.7,74.0,0.0,0.0,0,0
2017,11,308,5,15,0.0,5.8,76.0,0.0,0.0,0,0
2017,11,308,5,16,-1.0,5.6,80.0,0.0,0.0,0,0
2017,11,308,5,17,-4.0,5.7,80.0,0.0,0.0,0,0
2017,11,308,5,18,-4.0,6.1,77.0,0.0,0.0,0,0
2017,11,308,5,19,-1.0,6.4,79.0,0.0,0.0,0,0
2017,11,308,5,20,0.0,6.0,80.0,0.0,0.0,0,0
2017,11,308,5,21,-2.0,5.7,84.0,1.0,0.0,0,0
2017,11,308,5,22,0.0,6.0,84.0,0.0,0.0,0,0
2017,11,308,5,23,1.0,6.3,91.0,1.0,0.0,0,0
2017,11,309,6,0,0.0,7.6,92.0,0.0,0.0,1,0
2017,11,309,6,1,0.0,8.4,86.0,0.0,0.0,1,0
2017,11,309,6,2,0.0,8.3,90.0,1.0,0.0,1,0
2017,11,309,6,3,0.0,8.4,93.0,0.0,0.0,1,0
2017,11,309,6,4,0.0,9.0,94.0,0.0,0.0,1,0
2017,11,309,6,5,0.0,9.8,91.0,0.0,0.0,1,0
2017,11,309,6,6,1.0,9.8,94.0,1.0,0.0,0,0
2017,11,309,6,7,-2.0,9.7,96.0,0.0,0.0,0,0
2017,11,309,6,8,-1.0,9.7,97.0,1.0,0.0,0,0
2017,11,309,6,9,0.0,9.7,98.0,0.0,0.0,1,0
2017,11,309,6,10,-1.0,9.9,98.0,1.0,0.0,0,0
2017,11,309,6,11,-2.0,9.9,98.0,1.0,0.0,0,0
2017,11,309,6,12,-2.0,10.3,99.0,1.0,0.0,0,0
2017,11,309,6,13,2.0,12.2,99.0,0.0,0.0,0,0
2017,11,309,6,14,-1.0,12.6,97.0,0.0,0.0,0,0
2017,11,309,6,15,-1.0,13.1,96.0,0.0,0.0,0,0
2017,11,309,6,16,0.0,12.1,95.0,0.0,0.0,0,0
2017,11,309,6,17,-3.0,13.0,96.0,1.0,0.0,0,0
2017,11,309,6,18,-1.0,13.3,96.0,0.0,0.0,0,0
2017,11,309,6,19,1.0,13.5,97.0,0.0,0.0,0,0
2017,11,309,6,20,7.0,13.8,93.0,0.0,0.0,0,0
2017,11,309,6,21,-2.0,12.6,95.0,0.0,0.0,0,0
2017,11,309,6,22,2.0,11.8,97.0,1.0,0.0,0,0
2017,11,309,6,23,0.0,12.3,98.0,1.0,0.0,0,0
2017,11,310,0,0,1.0,13.1,99.0,1.0,0.0,0,0
2017,11,310,0,1,0.0,12.9,85.0,0.0,0.0,1,0
2017,11,310,0,2,0.0,12.4,80.0,0.0,0.0,1,0
2017,11,310,0,3,0.0,11.5,80.0,0.0,0.0,1,0
2017,11,310,0,4,0.0,10.3,77.0,0.0,0.0,1,0
2017,11,310,0,5,-3.0,8.3,82.0,0.0,0.0,0,0
2017,11,310,0,6,-1.0,8.2,71.0,0.0,0.0,0,0
2017,11,310,0,7,16.0,7.9,68.0,0.0,0.0,0,0
2017,11,310,0,8,-1.0,7.5,63.0,0.0,0.0,0,0
2017,11,310,0,9,0.0,7.2,62.0,0.0,0.0,0,0
2017,11,310,0,10,1.0,7.4,60.0,0.0,0.0,0,0
2017,11,310,0,11,1.0,7.7,60.0,0.0,0.0,0,0
2017,11,310,0,12,-4.0,9.0,53.0,0.0,0.0,0,0
2017,11,310,0,13,3.0,7.9,51.0,0.0,0.0,0,0
2017,11,310,0,14,-4.0,8.7,48.0,0.0,0.0,0,0
2017,11,310,0,15,-6.0,7.5,49.0,0.0,0.0,0,0
2017,11,310,0,16,-17.0,7.2,55.0,0.0,0.0,0,0
2017,11,310,0,17,-14.0,6.4,52.0,0.0,0.0,0,0
2017,11,310,0,18,-4.0,6.2,53.0,0.0,0.0,0,0
2017,11,310,0,19,2.0,6.0,51.0,0.0,0.0,0,0
2017,11,310,0,20,1.0,5.8,50.0,0.0,0.0,0,0
2017,11,310,0,21,-3.0,5.6,52.0,0.0,0.0,0,0
2017,11,310,0,22,2.0,5.3,54.0,0.0,0.0,0,0
2017,11,310,0,23,0.0,5.2,52.0,0.0,0.0,0,0
2017,11,311,1,0,0.0,5.2,54.0,0.0,0.0,0,0
2017,11,311,1,1,1.0,5.1,54.0,0.0,0.0,0,0
2017,11,311,1,2,0.0,5.3,53.0,0.0,0.0,1,0
2017,11,311,1,3,0.0,5.0,55.0,0.0,0.0,1,0
2017,11,311,1,4,0.0,4.9,56.0,0.0,0.0,1,0
2017,11,311,1,5,-4.0,4.0,65.0,0.0,0.0,0,0
2017,11,311,1,6,-4.0,4.2,72.0,0.0,0.0,0,0
2017,11,311,1,7,17.0,4.0,70.0,0.0,0.0,0,0
2017,11,311,1,8,-3.0,3.8,80.0,0.0,0.0,0,0
2017,11,311,1,9,3.0,5.2,66.0,0.0,0.0,0,0
2017,11,311,1,10,1.0,5.6,64.0,0.0,0.0,0,0
2017,11,311,1,11,0.0,5.8,63.0,0.0,0.0,0,0
2017,11,311,1,12,-3.0,5.9,65.0,0.0,0.0,0,0
2017,11,311,1,13,-4.0,6.0,61.0,0.0,0.0,0,0
2017,11,311,1,14,0.0,6.0,63.0,0.0,0.0,0,0
2017,11,311,1,15,-20.0,6.2,67.0,0.0,0.0,0,0
2017,11,311,1,16,-29.0,5.8,72.0,0.0,0.0,0,0
2017,11,311,1,17,-13.0,5.8,69.0,0.0,0.0,0,0
2017,11,311,1,18,-8.0,5.8,68.0,0.0,0.0,0,0
2017,11,311,1,19,-1.0,5.9,65.0,0.0,0.0,0,0
2017,11,311,1,20,-1.0,4.6,75.0,0.0,0.0,0,0
2017,11,311,1,21,3.0,5.0,69.0,0.0,0.0,0,0
2017,11,311,1,22,2.0,5.5,68.0,0.0,0.0,0,0
2017,11,311,1,23,1.0,5.1,67.0,0.0,0.0,0,0
2017,11,312,2,0,0.0,4.7,62.0,0.0,0.0,1,0
2017,11,312,2,1,0.0,3.8,62.0,0.0,0.0,1,0
2017,11,312,2,2,0.0,3.1,65.0,0.0,0.0,1,0
2017,11,312,2,3,0.0,2.6,68.0,0.0,0.0,1,0
2017,11,312,2,4,0.0,2.7,69.0,0.0,0.0,1,0
2017,11,312,2,5,-1.0,3.3,65.0,0.0,0.0,0,0
2017,11,312,2,6,-3.0,2.7,67.0,0.0,0.0,0,0
2017,11,312,2,7,19.0,1.7,73.0,0.0,0.0,0,0
2017,11,312,2,8,2.0,2.7,65.0,0.0,0.0,0,0
2017,11,312,2,9,-2.0,4.2,67.0,0.0,0.0,0,0
2017,11,312,2,10,2.0,6.4,52.0,0.0,0.0,0,0
2017,11,312,2,11,5.0,6.9,54.0,0.0,0.0,0,0
2017,11,312,2,12,0.0,7.5200000000000005,52.8,0.0,0.0,0,0
2017,11,312,2,13,0.0,7.9,52.0,0.0,0.0,0,0
2017,11,312,2,14,-3.0,8.3,51.0,0.0,0.0,0,0
2017,11,312,2,15,-8.0,8.1,55.0,0.0,0.0,0,0
2017,11,312,2,16,-22.0,8.1,50.0,0.0,0.0,0,0
2017,11,312,2,17,-8.0,7.1,55.0,0.0,0.0,0,0
2017,11,312,2,18,-5.0,6.4,59.0,0.0,0.0,0,0
2017,11,312,2,19,3.0,6.0,59.0,0.0,0.0,0,0
2017,11,312,2,20,0.0,5.3,60.0,0.0,0.0,0,0
2017,11,312,2,21,-2.0,5.4,54.0,0.0,0.0,0,0
2017,11,312,2,22,3.0,4.8,64.0,0.0,0.0,0,0
2017,11,312,2,23,2.0,4.2,59.0,0.0,0.0,0,0
2017,11,313,3,0,-3.0,3.8,64.0,0.0,0.0,0,0
2017,11,313,3,1,0.0,3.8,64.0,0.0,0.0,1,0
2017,11,313,3,2,0.0,3.0,69.0,0.0,0.0,1,0
2017,11,313,3,3,0.0,3.3,67.0,0.0,0.0,1,0
2017,11,313,3,4,0.0,3.5,72.0,0.0,0.0,1,0
2017,11,313,3,5,0.0,4.3,74.0,0.0,0.0,0,0
2017,11,313,3,6,-3.0,3.8,73.0,0.0,0.0,0,0
2017,11,313,3,7,12.0,4.2,68.0,0.0,0.0,0,0
2017,11,313,3,8,8.0,3.9,74.0,0.0,0.0,0,0
2017,11,313,3,9,-3.0,5.4,74.0,0.0,0.0,0,0
2017,11,313,3,10,5.0,6.3,69.0,0.0,0.0,0,0
2017,11,313,3,11,-1.0,6.9,67.0,0.0,0.0,0,0
2017,11,313,3,12,0.0,6.8,74.0,0.0,0.0,0,0
2017,11,313,3,13,-5.0,7.4,69.0,0.0,0.0,0,0
2017,11,313,3,14,-5.0,8.4,67.0,0.0,0.0,0,0
2017,11,313,3,15,-11.0,8.1,74.0,0.0,0.0,0,0
2017,11,313,3,16,-24.0,7.5,70.0,1.0,0.0,0,0
2017,11,313,3,17,-18.0,7.7,66.0,0.0,0.0,0,0
2017,11,313,3,18,-6.0,5.9,76.0,1.0,0.0,0,0
2017,11,313,3,19,-4.0,3.7,81.0,1.0,0.0,0,0
2017,11,313,3,20,1.0,2.3,74.0,0.0,0.0,0,0
2017,11,313,3,21,0.0,1.0,66.0,0.0,0.0,0,0
2017,11,313,3,22,4.0,-8.0,53.0,0.0,0.0,0,0
2017,11,313,3,23,1.0,-9.0,60.0,0.0,0.0,0,0
2017,11,314,4,0,-1.0,-8.0,70.0,0.0,1.0,0,0
2017,11,314,4,1,0.0,-12.0,49.0,0.0,0.0,1,0
2017,11,314,4,2,0.0,-13.0,43.0,0.0,0.0,1,0
2017,11,314,4,3,0.0,-13.0,44.0,0.0,0.0,1,0
2017,11,314,4,4,0.0,-14.0,42.0,0.0,0.0,1,0
2017,11,314,4,5,0.0,-13.0,45.0,0.0,0.0,1,0
2017,11,314,4,6,-3.0,-15.0,47.0,0.0,0.0,0,0
2017,11,314,4,7,8.0,-15.0,71.0,0.0,1.0,0,0
2017,11,314,4,8,11.0,-16.0,60.0,0.0,0.0,0,0
2017,11,314,4,9,-1.0,-15.0,46.0,0.0,0.0,0,0
2017,11,314,4,10,-1.0,-16.0,48.0,0.0,0.0,0,0
2017,11,314,4,11,-3.0,-15.0,37.0,0.0,0.0,0,0
2017,11,314,4,12,-2.0,-13.0,32.0,0.0,0.0,0,0
2017,11,314,4,13,-2.0,-12.0,40.0,0.0,0.0,0,0
2017,11,314,4,14,-3.0,-9.0,43.0,0.0,0.0,0,0
2017,11,314,4,15,1.0,-10.0,47.0,0.0,0.0,0,0
2017,11,314,4,16,-17.0,-10.0,48.0,0.0,0.0,0,0
2017,11,314,4,17,-13.0,-10.0,49.0,0.0,0.0,0,0
2017,11,314,4,18,-6.0,-11.0,53.0,0.0,0.0,0,0
2017,11,314,4,19,-4.0,-12.0,53.0,0.0,0.0,0,0
2017,11,314,4,20,0.0,-11.0,49.0,0.0,0.0,0,0
2017,11,314,4,21,-1.0,-9.0,49.0,0.0,0.0,0,0
2017,11,314,4,22,-1.0,-11.0,52.0,0.0,0.0,0,0
2017,11,314,4,23,2.0,-10.0,54.0,0.0,0.0,0,0
2017,11,315,5,0,1.0,-10.0,55.0,0.0,0.0,0,0
2017,11,315,5,1,1.0,-10.0,56.0,0.0,0.0,0,0
2017,11,315,5,2,-1.0,-8.0,56.0,0.0,0.0,0,0
2017,11,315,5,3,0.0,-9.0,58.0,0.0,0.0,1,0
2017,11,315,5,4,0.0,-9.0,57.0,0.0,0.0,1,0
2017,11,315,5,5,0.0,-11.0,57.0,0.0,0.0,1,0
2017,11,315,5,6,0.0,-9.0,64.0,0.0,0.0,1,0
2017,11,315,5,7,-3.0,-9.0,62.0,0.0,0.0,0,0
2017,11,315,5,8,0.0,-7.0,64.0,0.0,0.0,1,0
2017,11,315,5,9,0.0,-9.0,64.0,0.0,0.0,0,0
2017,11,315,5,10,0.0,-9.0,73.0,0.0,0.0,0,0
2017,11,315,5,11,-3.0,-4.0,68.0,0.0,1.0,0,0
2017,11,315,5,12,1.0,0.4,58.0,0.0,0.0,0,0
2017,11,315,5,13,-2.0,0.3,59.0,0.0,0.0,0,0
2017,11,315,5,14,1.0,0.5,59.0,0.0,0.0,0,0
2017,11,315,5,15,-4.0,1.1,64.0,0.0,0.0,0,0
2017,11,315,5,16,-6.0,0.6,60.0,0.0,0.0,0,0
2017,11,315,5,17,-2.0,0.6,56.0,0.0,0.0,0,0
2017,11,315,5,18,-4.0,0.8,51.0,0.0,0.0,0,0
2017,11,315,5,19,1.0,0.9,50.0,0.0,0.0,0,0
2017,11,315,5,20,0.0,1.3,50.0,0.0,0.0,1,0
2017,11,315,5,21,2.0,1.6,49.0,0.0,0.0,0,0
2017,11,315,5,22,6.0,1.8,50.0,0.0,0.0,0,0
